time_limit;default;radius;in_range;osm_id;random
230513.7138912037;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
232233.9654874067;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
233954.21708360972;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
235674.46867981274;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
237394.72027601575;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
239114.97187221877;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
240835.22346842178;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
242555.4750646248;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
244275.72666082782;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
245995.9782570308;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
247716.22985323382;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
249436.48144943683;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
251156.73304563985;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
252876.98464184286;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
254597.23623804588;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
256317.4878342489;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
258037.7394304519;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
259757.99102665493;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
261478.24262285794;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
263198.4942190609;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
264918.74581526394;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
266638.99741146696;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
268359.24900767;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
270079.500603873;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
271799.752200076;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
273520.003796279;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
275240.25539248204;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
276960.50698868505;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
278680.75858488807;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
280401.0101810911;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
282121.2617772941;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
283841.5133734971;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
285561.76496970013;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
287282.01656590315;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
289002.2681621061;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
