time_limit;default;radius;in_range;osm_id;random
103019.89573120889;673;0;217;25;40
103152.65332880066;674;0;217;25;40
103285.41092639242;675;0;217;25;40
103418.16852398419;676;0;217;25;40
103550.92612157595;677;0;217;25;40
103683.68371916772;678;0;217;25;40
103816.44131675948;679;0;217;25;40
103949.19891435125;680;0;217;25;40
104081.956511943;681;0;217;25;40
104214.71410953478;682;0;217;25;40
104347.47170712653;683;0;217;25;40
104480.2293047183;684;0;217;25;40
104612.98690231006;685;0;217;25;40
104745.74449990183;686;0;217;25;40
104878.50209749359;687;0;217;25;40
105011.25969508536;688;0;217;25;40
105144.01729267712;689;0;217;25;40
105276.77489026888;690;0;217;25;40
105409.53248786065;691;0;217;25;40
105542.2900854524;692;0;217;25;40
105675.04768304418;693;0;217;25;40
105807.80528063593;694;0;217;25;40
105940.5628782277;695;0;217;25;40
106073.32047581946;696;0;217;25;40
106206.07807341123;697;0;217;25;40
106338.83567100299;698;0;217;25;40
106471.59326859476;699;0;217;25;40
106604.35086618652;700;0;217;25;40
106737.10846377829;701;0;217;25;40
106869.86606137005;702;0;217;25;40
107002.62365896182;703;0;217;25;40
107135.38125655358;704;0;217;25;40
107268.13885414535;705;0;217;25;40
107400.8964517371;706;0;217;25;40
107533.65404932888;707;0;217;25;40
107666.41164692063;708;0;217;25;40
107799.1692445124;709;0;217;25;40
107931.92684210416;710;0;217;25;40
108064.68443969593;711;0;217;25;40
108197.44203728769;712;0;217;25;40
108330.19963487945;713;0;217;25;40
108462.95723247122;714;0;217;25;40
108595.71483006298;715;0;217;25;40
108728.47242765475;716;0;217;25;40
108861.2300252465;717;0;217;25;40
108993.98762283828;718;0;217;25;40
109126.74522043004;719;0;217;25;40
109259.5028180218;720;0;217;25;40
109392.26041561356;721;0;217;25;40
109525.01801320534;722;0;217;25;40
109657.77561079709;723;0;217;25;40
109790.53320838886;724;0;217;25;40
109923.29080598062;725;0;217;25;40
110056.0484035724;726;0;217;25;40
110188.80600116415;727;0;217;25;40
110321.56359875592;728;0;217;25;40
110454.32119634768;729;0;217;25;40
110587.07879393945;730;0;217;25;40
110719.83639153121;731;0;217;25;40
110852.59398912298;732;0;217;25;40
110985.35158671474;733;0;217;25;40
111118.10918430651;734;0;217;25;40
111250.86678189826;735;0;217;25;40
111383.62437949002;736;0;217;25;40
111516.3819770818;737;0;217;25;40
111649.13957467355;738;0;217;25;40
111781.89717226532;739;0;217;25;40
111914.65476985708;740;0;217;25;40
112047.41236744885;741;0;217;25;40
112180.16996504061;742;0;217;25;40
112312.92756263238;743;0;217;25;40
112445.68516022414;744;0;217;25;40
112578.44275781591;745;0;217;25;40
112711.20035540767;746;0;217;25;40
112843.95795299944;747;0;217;25;40
112976.7155505912;748;0;217;25;40
113109.47314818297;749;0;217;25;40
113242.23074577472;750;0;217;25;40
113374.9883433665;751;0;217;25;40
113507.74594095825;752;0;217;25;40
113640.50353855002;753;0;217;25;40
113773.26113614178;754;0;217;25;40
113906.01873373355;755;0;217;25;40
114038.77633132531;756;0;217;25;40
114171.53392891708;757;0;217;25;40
114304.29152650884;758;0;217;25;40
114437.0491241006;759;0;217;25;40
114569.80672169237;760;0;217;25;40
114702.56431928412;761;0;217;25;40
114835.3219168759;762;0;217;25;40
114968.07951446765;763;0;217;25;40
115100.83711205942;764;0;217;25;40
115233.59470965118;765;0;217;25;40
115366.35230724295;766;0;217;25;40
115499.10990483471;767;0;217;25;40
115631.86750242648;768;0;217;25;40
115764.62510001824;769;0;217;25;40
115897.38269761001;770;0;217;25;40
116030.14029520177;771;0;217;25;40
116162.89789279354;772;0;217;25;40
116295.6554903853;773;0;217;25;40
116428.41308797707;774;0;217;25;40
116561.17068556882;775;0;217;25;40
116693.9282831606;776;0;217;25;40
116826.68588075235;777;0;217;25;40
116959.44347834412;778;0;217;25;40
117092.20107593588;779;0;217;25;40
117224.95867352765;780;0;217;25;40
117357.71627111941;781;0;217;25;40
117490.47386871117;782;0;217;25;40
117623.23146630294;783;0;217;25;40
117755.9890638947;784;0;217;25;40
117888.74666148647;785;0;217;25;40
118021.50425907823;786;0;217;25;40
118154.26185667;787;0;217;25;40
118287.01945426175;788;0;217;25;40
118419.77705185353;789;0;217;25;40
118552.53464944528;790;0;217;25;40
118685.29224703705;791;0;217;25;40
118818.04984462881;792;0;217;25;40
118950.80744222058;793;0;217;25;40
119083.56503981234;794;0;217;25;40
119216.32263740411;795;0;217;25;40
119349.08023499587;796;0;217;25;40
119481.83783258764;797;0;217;25;40
119614.5954301794;798;0;217;25;40
119747.35302777117;799;0;217;25;40
119880.11062536293;800;0;217;25;40
120012.8682229547;801;0;217;25;40
120145.62582054645;802;0;217;25;40
120278.38341813823;803;0;217;25;40
120411.14101572998;804;0;217;25;40
120543.89861332174;805;0;217;25;40
120676.65621091351;806;0;217;25;40
120809.41380850527;807;0;217;25;40
120942.17140609704;808;0;217;25;40
121074.9290036888;809;0;217;25;40
121207.68660128057;810;0;217;25;40
121340.44419887233;811;0;217;25;40
121473.2017964641;812;0;217;25;40
121605.95939405586;813;0;217;25;40
121738.71699164763;814;0;217;25;40
121871.47458923938;815;0;217;25;40
122004.23218683116;816;0;217;25;40
122136.98978442291;817;0;217;25;40
122269.74738201468;818;0;217;25;40
122402.50497960644;819;0;217;25;40
122535.26257719821;820;0;217;25;40
122668.02017478997;821;0;217;25;40
122800.77777238174;822;0;217;25;40
122933.5353699735;823;0;217;25;40
123066.29296756527;824;0;217;25;40
123199.05056515703;825;0;217;25;40
123331.8081627488;826;0;217;25;40
123464.56576034056;827;0;217;25;40
123597.32335793231;828;0;217;25;40
123730.08095552408;829;0;217;25;40
123862.83855311584;830;0;217;25;40
123995.59615070761;831;0;217;25;40
124128.35374829937;832;0;217;25;40
124261.11134589114;833;0;217;25;40
124393.8689434829;834;0;217;25;40
124526.62654107467;835;0;217;25;40
124659.38413866643;836;0;217;25;40
124792.1417362582;837;0;217;25;40
124924.89933384996;838;0;217;25;40
125057.65693144173;839;0;217;25;40
125190.41452903349;840;0;217;25;40
125323.17212662526;841;0;217;25;40
125455.92972421701;842;0;217;25;40
125588.68732180879;843;0;217;25;40
125721.44491940054;844;0;217;25;40
125854.20251699231;845;0;217;25;40
125986.96011458407;846;0;217;25;40
126119.71771217584;847;0;217;25;40
126252.4753097676;848;0;217;25;40
126385.23290735937;849;0;217;25;40
126517.99050495113;850;0;217;25;40
126650.7481025429;851;0;217;25;40
126783.50570013466;852;0;217;25;40
126916.26329772641;853;0;217;25;40
127049.02089531819;854;0;217;25;40
127181.77849290994;855;0;217;25;40
127314.53609050172;856;0;217;25;40
127447.29368809347;857;0;217;25;40
127580.05128568524;858;0;217;25;40
127712.808883277;859;0;217;25;40
127845.56648086877;860;0;217;25;40
127978.32407846053;861;0;217;25;40
128111.0816760523;862;0;217;25;40
128243.83927364406;863;0;217;25;40
128376.59687123583;864;0;217;25;40
128509.35446882759;865;0;217;25;40
128642.11206641936;866;0;217;25;40
128774.86966401112;867;0;217;25;40
128907.62726160289;868;0;217;25;40
129040.38485919464;869;0;217;25;40
129173.14245678642;870;0;217;25;40
129305.90005437817;871;0;217;25;40
129438.65765196994;872;0;217;25;40
129571.4152495617;873;0;217;25;40
129704.17284715347;874;0;217;25;40
129836.93044474523;875;0;217;25;40
129969.68804233699;876;0;217;25;40
130102.44563992876;877;0;217;25;40
130235.20323752052;878;0;217;25;40
130367.96083511229;879;0;217;25;40
130500.71843270404;880;0;217;25;40
130633.47603029582;881;0;217;25;40
130766.23362788757;882;0;217;25;40
130898.99122547935;883;0;217;25;40
131031.7488230711;884;0;217;25;40
131164.50642066286;885;0;217;25;40
131297.26401825465;886;0;217;25;40
131430.0216158464;887;0;217;25;40
131562.77921343816;888;0;217;25;40
131695.53681102992;889;0;217;25;40
131828.2944086217;890;0;217;25;40
131961.05200621346;891;0;217;25;40
132093.80960380522;892;0;217;25;40
132226.56720139697;893;0;217;25;40
132359.32479898876;894;0;217;25;40
132492.08239658052;895;0;217;25;40
132624.83999417227;896;0;217;25;40
132757.59759176403;897;0;217;25;40
